Player ID,Name,Team,Position,Cost,Total Points,Minutes,Goals Scored,Assists,Clean Sheets,Selected By %,Status,ROI,Points per Minute,PpM ROI
559,João Gomes,Wolves,3,5.0,21,649,1,0,2,0.1,a,4.2,0.032357473035439135,0.1359013867488444
560,J.Otto,Wolves,2,4.5,45,1257,1,0,5,0.1,a,10.0,0.03579952267303103,0.35799522673031026
561,Jordão,Wolves,3,4.5,0,0,0,0,0,0.2,a,0.0,,
562,Kalajdžić,Wolves,4,5.0,1,45,0,0,0,0.2,a,0.2,0.022222222222222223,0.0044444444444444444
563,Kilman,Wolves,2,4.5,109,3307,0,1,11,1.1,a,24.22222222222222,0.03296038705775627,0.7983738198434297
564,King,Wolves,1,4.0,0,0,0,0,0,0.3,a,0.0,,
565,Lemina,Wolves,3,5.0,35,1297,0,1,5,0.0,a,7.0,0.026985350809560524,0.18889745566692367
566,Matheus N.,Wolves,3,5.0,80,2467,1,1,11,0.3,a,16.0,0.032428050263477906,0.5188488042156465
567,Neto,Wolves,3,5.5,37,962,0,2,5,0.2,a,6.7272727272727275,0.038461538461538464,0.25874125874125875
568,Podence,Wolves,3,5.5,92,1760,6,1,6,0.2,a,16.727272727272727,0.05227272727272727,0.8743801652892561
569,José Sá,Wolves,1,5.0,148,3240,0,0,11,1.6,a,29.6,0.04567901234567901,1.3520987654320988
570,Sarabia,Wolves,3,5.0,27,764,1,0,3,0.1,a,5.4,0.03534031413612566,0.19083769633507855
571,Šarkić,Wolves,1,4.0,0,0,0,0,0,2.4,a,0.0,,
572,N.Semedo,Wolves,2,4.5,75,2633,0,1,8,0.3,a,16.666666666666668,0.0284846183061147,0.47474363843524503
573,Toti,Wolves,2,4.5,43,978,1,0,4,0.2,a,9.555555555555555,0.04396728016359918,0.42013178822994773
574,Boubacar Traore,Wolves,3,4.5,14,405,0,1,0,0.6,a,3.111111111111111,0.0345679012345679,0.10754458161865568
